B1069B1599,1809, SC12-ERS044147,2465,100,195,196,0.9948979592
B1069B1599,776, ERS069947,2482,77.6859504132,363,363,1
B1069B1599,776, ERS044081,2373,77.6859504132,363,363,1
B1069B1599,776, ERS070079,2639,77.6859504132,363,363,1
B1069B1599,776, ERS043885,2650,77.6859504132,363,363,1
B1069B1599,776, ERS043866,2517,77.6859504132,363,363,1
B1069B1599,776, ERS070015,2464,77.6859504132,363,363,1
B1069B1599,776, ERS044079,2557,77.6859504132,363,363,1
B1069B1599,776, ERS069931,2670,77.6859504132,363,363,1
B1069B1599,776, ERS043953,2459,77.6859504132,363,363,1
B1069B1599,791, ERS069947,2478,80,100,100,1
B1069B1599,791, ERS044081,2377,80,100,100,1
B1069B1599,791, ERS070079,2635,80,100,100,1
B1069B1599,791, ERS043885,2646,80,100,100,1
B1069B1599,791, ERS043866,2513,80,100,100,1
B1069B1599,791, ERS070015,2460,80,100,100,1
B1069B1599,791, ERS044079,2553,80,100,100,1
B1069B1599,791, ERS069931,2666,80,100,100,1
B1069B1599,791, ERS043953,2455,80,100,100,1
B1069B1599,19, ERS044067,2645,85.775862069,232,232,1
B1069B1599,2241, SC12-ERS070169,895,90.243902439,123,123,1
B1069B1599,2241, SC12-ERS043836,874,90.243902439,123,123,1
B1069B1599,2241, SC12-ERS044171,794,90.243902439,123,123,1
B1069B1599,2241, SC12-ERS070021,787,90.243902439,123,123,1
B1069B1599,2241, SC12-ERS043860,828,90.243902439,123,123,1
B1069B1599,2241, SC12-ERS044162,834,90.243902439,123,123,1
B1069B1599,2241, SC12-ERS043853,858,90.243902439,123,123,1
B1069B1599,18, SC12-ERS070169,1006,91.6194790487,883,883,1
B1069B1599,18, SC12-ERS043836,976,91.6194790487,883,883,1
B1069B1599,18, SC12-ERS044171,896,91.6194790487,883,883,1
B1069B1599,18, SC12-ERS070021,889,91.6194790487,883,883,1
B1069B1599,18, SC12-ERS043860,930,91.6194790487,883,883,1
B1069B1599,18, SC12-ERS044162,942,91.6194790487,883,883,1
B1069B1599,18, SC12-ERS043853,960,91.6194790487,883,883,1
B1069B1599,776, SC12-ERS070169,2731,95.3168044077,363,363,1
B1069B1599,776, ERS043923,2318,95.3168044077,363,363,1
B1069B1599,776, SC12-ERS043836,2655,95.3168044077,363,363,1
B1069B1599,776, SC12-ERS044171,2628,95.3168044077,363,363,1
